,id,uri,events,agent,predicate,patients,text
30,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory#ev172,Australian_Conservation_Foundation,say,the+legislation+is+not+strong+enough,The Australian Greens say the legislation could be manipulated to allow waste from other countries to be stored in the Northern Territory.
31,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory#ev189,the+legislation,allow,from+other+countries,The Australian Greens say the legislation could be manipulated to allow waste from other countries to be stored in the Northern Territory.
32,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory#ev60,Australian_Senate,pass,the+bill,Greens Senator Rachel Siewert says the legislation is not strong enough.
33,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory#ev172,Australian_Conservation_Foundation,say,the+legislation+is+not+strong+enough,Greens Senator Rachel Siewert says the legislation is not strong enough.
34,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory#ev60,Australian_Senate,pass,the+bill,"Despite opposition from Aboriginal land owners, the NT government, environment groups and Labor the Federal Government can now officially build a nuclear waste repository in the NT after the legislation for the waste dump passed the Senate today."
35,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory#ev73,radioactive+waste,waste,Northern_Territory,"""We don't think they go far enough and that they are open to manipulation and interpretation."
36,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory#ev172,Australian_Conservation_Foundation,say,the+legislation+is+not+strong+enough,"""We don't think they go far enough and that they are open to manipulation and interpretation."
37,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory#ev73,radioactive+waste,waste,Northern_Territory,"So what we were trying to do is absolutely positively ensure that international waste will not be brought into this facility."""
38,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory#ev105,update+%3a+nt+farmers,take,some+time+to+construct+this+facility,"""I don't think Territorians are going to take this lying down unless that is in front of bulldozers,"" Mr Scott said."
39,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory#ev172,Australian_Conservation_Foundation,say,the+legislation+is+not+strong+enough,The Centre’s Peter Robertson has emphasised the importance of the waste dump for the federal government to realise its plans for a second nuclear reactor.
40,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory#ev60,Australian_Senate,pass,the+bill,The Radioactive Waste Management Bill was passed with 34 in favour and 29 against.
41,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory#ev63,130+truckloads+of+radioactive+waste,dump,Northern_Territory,The Centre’s Peter Robertson has emphasised the importance of the waste dump for the federal government to realise its plans for a second nuclear reactor.
42,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory#ev198,the+federal+government,realise,for+a+second+nuclear+reactor,"""If we get the dump, Sydney gets the reactor""."
43,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory#ev82,Sydney,get,this+material+and+want,Establishing a national waste dump is a precondition for the operating license for the proposed OPAL nuclear reactor which will replace Lucas Heights in Sydney.
44,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory#ev82,Sydney,get,this+material+and+want,Establishing a national waste dump is a precondition for the operating license for the proposed OPAL nuclear reactor which will replace Lucas Heights in Sydney.
45,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory#ev63,130+truckloads+of+radioactive+waste,dump,Northern_Territory,Establishing a national waste dump is a precondition for the operating license for the proposed OPAL nuclear reactor which will replace Lucas Heights in Sydney.
46,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory#ev111,the+issue+of+waste,create,for+the+nuclear+industry,"Robertson pointed out that the issue of waste is creating an international crisis for the nuclear industry, with no storage plans for the more than 250,000 tonnes of high-level radioactive waste currently in existence."
47,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory#ev112,the+issue+of+waste,crisis,for+the+nuclear+industry,"Robertson pointed out that the issue of waste is creating an international crisis for the nuclear industry, with no storage plans for the more than 250,000 tonnes of high-level radioactive waste currently in existence."
48,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory#ev73,radioactive+waste,waste,Northern_Territory,"A detailed study of three Defence sites - Fishers Ridge, 43 km south-east of Katherine, Harts Range, 100 km north-east of Alice Springs, and Mount Everard, 27 km north-west of Alice Springs - will be conducted next year, with the facility to be operational by 2011."
49,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory#ev67,the+two+bills,override,to+the+radioactive+waste+dump,The two bills override the Northern Territory's objection to the radioactive waste dump after the South Australian government opposed a previous preferred site near Woomera.
50,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory#ev168,the+two+bills,objection,to+the+radioactive+waste+dump,The two bills override the Northern Territory's objection to the radioactive waste dump after the South Australian government opposed a previous preferred site near Woomera.
51,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_Government_passes_new_terror_laws#ev113,defence+minister,say,a+nuclear+dump+on+its+land,Traditional owners of Athenge Alhere - an estate group of the Arrernte Nation - have voiced their dissent to the nuclear dump and say they don’t want waste from Sydney's Lucas Heights nuclear reactor brought to their land.
52,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory#ev73,radioactive+waste,waste,Northern_Territory,Traditional owners of Athenge Alhere - an estate group of the Arrernte Nation - have voiced their dissent to the nuclear dump and say they don’t want waste from Sydney's Lucas Heights nuclear reactor brought to their land.
53,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory#ev105,update+%3a+nt+farmers,take,some+time+to+construct+this+facility,"""Because the land we take care of, because all our ancestors lived in this land and hunted on this land as well, so it's mainly because of the animals and the next generation of our kids and their children, so we still say no,"" traditional owner Benedict Stevens said."
54,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory#ev121,all+our+ancestors,hunt,on+this+land,"""Because the land we take care of, because all our ancestors lived in this land and hunted on this land as well, so it's mainly because of the animals and the next generation of our kids and their children, so we still say no,"" traditional owner Benedict Stevens said."
55,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_Government_passes_new_terror_laws#ev113,defence+minister,say,a+nuclear+dump+on+its+land,"Coalition MPs, including Northern Territory Country Liberal senator Nigel Scullion, secured a number of amendments to the bill."
56,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_Government_passes_new_terror_laws#ev113,defence+minister,say,a+nuclear+dump+on+its+land,"Coalition MPs, including Northern Territory Country Liberal senator Nigel Scullion, secured a number of amendments to the bill."
57,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory#ev126,of+high+level+and+overseas+waste,storage,of+the+nt+%27s+own+waste,"They included the ability of the NT government and indigenous land councils to decide on other site options, a prohibition on the storage of high level and overseas waste and the free storage of the NT's own waste."
58,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory#ev73,radioactive+waste,waste,Northern_Territory,The South Australian Government says tenacity staved off a nuclear dump on its land.
59,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory#ev126,of+high+level+and+overseas+waste,storage,of+the+nt+%27s+own+waste,The South Australian Government says tenacity staved off a nuclear dump on its land.
60,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory#ev73,radioactive+waste,waste,Northern_Territory,The South Australian Government says tenacity staved off a nuclear dump on its land.
61,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_Government_passes_new_terror_laws#ev113,defence+minister,say,a+nuclear+dump+on+its+land,"SA Environment Minister, John Hill, says there could be a federal election before the facility's finally built."
62,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory#ev169,Government_of_South_Australia,oppose,a+previous+preferred+site+near+woomera,The two bills override the Northern Territory's objection to the radioactive waste dump after the South Australian government opposed a previous preferred site near Woomera.
63,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory#ev63,130+truckloads+of+radioactive+waste,dump,Northern_Territory,"SA Environment Minister, John Hill, says there could be a federal election before the facility's finally built."
64,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_Government_passes_new_terror_laws#ev113,defence+minister,say,a+nuclear+dump+on+its+land,"SA Environment Minister, John Hill, says there could be a federal election before the facility's finally built."
65,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory#ev64,LabortheFederalGovernment,build,the+facility,"""It will take them some time to construct this facility and that gives you some opportunities,"" he said."
66,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory#ev105,update+%3a+nt+farmers,take,some+time+to+construct+this+facility,"""It will take them some time to construct this facility and that gives you some opportunities,"" he said."
67,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory#ev64,LabortheFederalGovernment,construct,the+facility,"""It will take them some time to construct this facility and that gives you some opportunities,"" he said."
68,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory#ev93,the+federal+government,give,some+opportunities,Mr Hill says waste should be stored closer to Lucas Heights in Sydney where it is generated.
69,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_Government_passes_new_terror_laws#ev113,defence+minister,say,a+nuclear+dump+on+its+land,Mr Hill says waste should be stored closer to Lucas Heights in Sydney where it is generated.
70,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_Government_passes_new_terror_laws#ev113,defence+minister,say,a+nuclear+dump+on+its+land,Mr Hill says waste should be stored closer to Lucas Heights in Sydney where it is generated.
71,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory#ev73,radioactive+waste,waste,Northern_Territory,"Radioactive waste is currently stored at over 100 locations across the country, including in hospital basements in major capital cities and at universities."
72,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory#ev105,update+%3a+nt+farmers,take,some+time+to+construct+this+facility,"Fishers Ridge, south of Katherine, is one of three Commonwealth sites earmarked for the facility."
73,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory#ev136,SharonShaws,kilometer,FishersRidge,"""The thing that worries us the most, it's on top of a Tindal Aquifer which really concerns us in the fact that there's many sink holes that turn up every wet as the ground is always shifting,"" she said."
74,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory#ev63,130+truckloads+of+radioactive+waste,dump,Northern_Territory,The Australian Senate has passed legislation to force a national nuclear waste dump on the Northern Territory (NT).
75,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory#ev172,Australian_Conservation_Foundation,say,the+legislation+is+not+strong+enough,"The Territory Labor Government has been a resolute opponent of the plan, saying a nuclear dump will expose residents to a new security threat."
76,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory#ev175,a+resolute+opponent+of+the+plan,opponent,of+the+plan,"The Territory Labor Government has been a resolute opponent of the plan, saying a nuclear dump will expose residents to a new security threat."
77,17576,http://en.wikinews.org/wiki/Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory,Australian_government_paves_way_for_nuclear_waste_dump_in_Northern_Territory#ev172,Australian_Conservation_Foundation,say,the+legislation+is+not+strong+enough,"The Territory Labor Government has been a resolute opponent of the plan, saying a nuclear dump will expose residents to a new security threat."
0,17577,http://en.wikinews.org/wiki/Australian_government_introduces_%22Fair_Work%22_to_parliament,Australian_government_introduces_%22Fair_Work%22_to_parliament#ev28,every+employee,right,Australian_Senate,No rights at work.
1,17577,http://en.wikinews.org/wiki/Australian_government_introduces_%22Fair_Work%22_to_parliament,Australian_government_introduces_%22Fair_Work%22_to_parliament#ev18,the+rudd+labor+government,dismantle,industrial+relations+platform,"The Rudd Labor government introduced its ""fair work"" bill into the House of Representatives today, effectively dismantling the former government's WorkChoices industrial relations platform."
2,17577,http://en.wikinews.org/wiki/Australian_government_introduces_%22Fair_Work%22_to_parliament,Australian_government_introduces_%22Fair_Work%22_to_parliament#ev70,the+workchoices+platform,say,your+own+way,"Ms Gillard said that by voting for Labor at the last election, Australians had stayed true to Australian values."
3,17577,http://en.wikinews.org/wiki/Australian_government_introduces_%22Fair_Work%22_to_parliament,Australian_government_introduces_%22Fair_Work%22_to_parliament#ev38,Coalition_(Australia),vote,Australian_Labor_Party,"Ms Gillard said that by voting for Labor at the last election, Australians had stayed true to Australian values."
4,17577,http://en.wikinews.org/wiki/Australian_government_introduces_%22Fair_Work%22_to_parliament,Australian_government_introduces_%22Fair_Work%22_to_parliament#ev39,IndustrialRelationsSystem,balance,with+the+imposition+of+responsibilities,"According to Ms Gillard the new Industrial Relations System ""balances the interests of employers and employees and balances the granting of rights with the imposition of responsibilities."""
5,17577,http://en.wikinews.org/wiki/Australian_government_introduces_%22Fair_Work%22_to_parliament,Australian_government_introduces_%22Fair_Work%22_to_parliament#ev39,IndustrialRelationsSystem,balance,with+the+imposition+of+responsibilities,"According to Ms Gillard the new Industrial Relations System ""balances the interests of employers and employees and balances the granting of rights with the imposition of responsibilities."""
6,17577,http://en.wikinews.org/wiki/Australian_government_introduces_%22Fair_Work%22_to_parliament,Australian_government_introduces_%22Fair_Work%22_to_parliament#ev28,every+employee,right,Australian_Senate,"According to Ms Gillard the new Industrial Relations System ""balances the interests of employers and employees and balances the granting of rights with the imposition of responsibilities."""
7,17577,http://en.wikinews.org/wiki/Australian_government_introduces_%22Fair_Work%22_to_parliament,Australian_government_introduces_%22Fair_Work%22_to_parliament#ev66,every+employee,have,the+right+to,"Central to the bill is:
*A safety net of ten minimum conditions that every employee has the right to."
8,17577,http://en.wikinews.org/wiki/Australian_government_introduces_%22Fair_Work%22_to_parliament,Australian_government_introduces_%22Fair_Work%22_to_parliament#ev28,every+employee,right,Australian_Senate,"Including rules surrounding hours of weekly work, public holidays, leave, notice and redundancy pay;
*For bargaining between employees and employers to be done in good faith;
*Unfair dismissal protections;
*Workers earning more than A$100,000 a year being exempt from award wages;
*The establishment of Fair Work Australia to oversee worker's rights and review minimum pay levels."
9,17577,http://en.wikinews.org/wiki/Australian_government_introduces_%22Fair_Work%22_to_parliament,Australian_government_introduces_%22Fair_Work%22_to_parliament#ev28,every+employee,right,Australian_Senate,"Including rules surrounding hours of weekly work, public holidays, leave, notice and redundancy pay;
*For bargaining between employees and employers to be done in good faith;
*Unfair dismissal protections;
*Workers earning more than A$100,000 a year being exempt from award wages;
*The establishment of Fair Work Australia to oversee worker's rights and review minimum pay levels."
10,17577,http://en.wikinews.org/wiki/Australian_government_introduces_%22Fair_Work%22_to_parliament,Australian_government_introduces_%22Fair_Work%22_to_parliament#ev81,this+move,expect,to+increase+borrowing+to+record+levels,"A vote is expected in the House of Representatives by the end of the year, but a Senate inquiry will be held before the bill is debated by the Senate."
11,17577,http://en.wikinews.org/wiki/Australian_government_introduces_%22Fair_Work%22_to_parliament,Australian_government_introduces_%22Fair_Work%22_to_parliament#ev83,Australian_Senate,debate,the+bill,"A vote is expected in the House of Representatives by the end of the year, but a Senate inquiry will be held before the bill is debated by the Senate."
12,17577,http://en.wikinews.org/wiki/Australian_government_introduces_%22Fair_Work%22_to_parliament,Australian_government_introduces_%22Fair_Work%22_to_parliament#ev84,Leader_of_the_Opposition,say,they+should+pass+this+bill,"Leader of the opposition, Malcolm Turnbull said the Coalition will vote in favour of the bill in the House of Representatives, but will reserve the right to amend it in the Senate."
13,17577,http://en.wikinews.org/wiki/Australian_government_introduces_%22Fair_Work%22_to_parliament,Australian_government_introduces_%22Fair_Work%22_to_parliament#ev38,Coalition_(Australia),vote,Australian_Labor_Party,"Leader of the opposition, Malcolm Turnbull said the Coalition will vote in favour of the bill in the House of Representatives, but will reserve the right to amend it in the Senate."
14,17577,http://en.wikinews.org/wiki/Australian_government_introduces_%22Fair_Work%22_to_parliament,Australian_government_introduces_%22Fair_Work%22_to_parliament#ev20,her+government+%27s,bill,they+should+pass+this+bill,"Leader of the opposition, Malcolm Turnbull said the Coalition will vote in favour of the bill in the House of Representatives, but will reserve the right to amend it in the Senate."
15,17577,http://en.wikinews.org/wiki/Australian_government_introduces_%22Fair_Work%22_to_parliament,Australian_government_introduces_%22Fair_Work%22_to_parliament#ev28,every+employee,right,Australian_Senate,"Leader of the opposition, Malcolm Turnbull said the Coalition will vote in favour of the bill in the House of Representatives, but will reserve the right to amend it in the Senate."
16,17577,http://en.wikinews.org/wiki/Australian_government_introduces_%22Fair_Work%22_to_parliament,Australian_government_introduces_%22Fair_Work%22_to_parliament#ev84,Leader_of_the_Opposition,say,they+should+pass+this+bill,"Ms Gillard says the Government expects a Senate inquiry to look at the bill, but will not tolerate a delay."
17,17577,http://en.wikinews.org/wiki/Australian_government_introduces_%22Fair_Work%22_to_parliament,Australian_government_introduces_%22Fair_Work%22_to_parliament#ev81,this+move,expect,to+increase+borrowing+to+record+levels,"Ms Gillard says the Government expects a Senate inquiry to look at the bill, but will not tolerate a delay."
18,17577,http://en.wikinews.org/wiki/Australian_government_introduces_%22Fair_Work%22_to_parliament,Australian_government_introduces_%22Fair_Work%22_to_parliament#ev87,Australian_Senate,look,at+the+bill,"Ms Gillard says the Government expects a Senate inquiry to look at the bill, but will not tolerate a delay."
19,17577,http://en.wikinews.org/wiki/Australian_government_introduces_%22Fair_Work%22_to_parliament,Australian_government_introduces_%22Fair_Work%22_to_parliament#ev86,Government_of_Australia,tolerate,a+delay,"""They shouldn't stand in the way of the Australian people, they should pass this bill,"" she said."
20,17577,http://en.wikinews.org/wiki/Australian_government_introduces_%22Fair_Work%22_to_parliament,Australian_government_introduces_%22Fair_Work%22_to_parliament#ev20,her+government+%27s,bill,they+should+pass+this+bill,"Neither unions or employers were completely satisfied with the bill, which the government has hailed as evidence it has come up with a balanced system."
21,17577,http://en.wikinews.org/wiki/Australian_government_introduces_%22Fair_Work%22_to_parliament,Australian_government_introduces_%22Fair_Work%22_to_parliament#ev84,Leader_of_the_Opposition,say,they+should+pass+this+bill,"Neither unions or employers were completely satisfied with the bill, which the government has hailed as evidence it has come up with a balanced system."
22,17577,http://en.wikinews.org/wiki/Australian_government_introduces_%22Fair_Work%22_to_parliament,Australian_government_introduces_%22Fair_Work%22_to_parliament#ev64,MsGillard,introduce,her+government+%27s,"Introducing her government's bill, Ms Gillard said ""Over a century ago at Federation, Australians decided that we would be different to other nations."
23,17577,http://en.wikinews.org/wiki/Australian_government_introduces_%22Fair_Work%22_to_parliament,Australian_government_introduces_%22Fair_Work%22_to_parliament#ev20,her+government+%27s,bill,they+should+pass+this+bill,"Introducing her government's bill, Ms Gillard said ""Over a century ago at Federation, Australians decided that we would be different to other nations."
24,17577,http://en.wikinews.org/wiki/Australian_government_introduces_%22Fair_Work%22_to_parliament,Australian_government_introduces_%22Fair_Work%22_to_parliament#ev70,the+workchoices+platform,say,your+own+way,"Introducing her government's bill, Ms Gillard said ""Over a century ago at Federation, Australians decided that we would be different to other nations."
25,17577,http://en.wikinews.org/wiki/Australian_government_introduces_%22Fair_Work%22_to_parliament,Australian_government_introduces_%22Fair_Work%22_to_parliament#ev20,her+government+%27s,bill,they+should+pass+this+bill,"The Rudd Labor government introduced its ""fair work"" bill into the House of Representatives today, effectively dismantling the former government's WorkChoices industrial relations platform."
26,17577,http://en.wikinews.org/wiki/Australian_government_introduces_%22Fair_Work%22_to_parliament,Australian_government_introduces_%22Fair_Work%22_to_parliament#ev28,every+employee,right,Australian_Senate,"With parliamentary institutions, judicial independence and individual rights similar to those of other great democracies like the United Kingdom and the United States of America, but without their wide social inequalities."""
27,17577,http://en.wikinews.org/wiki/Australian_government_introduces_%22Fair_Work%22_to_parliament,Australian_government_introduces_%22Fair_Work%22_to_parliament#ev70,the+workchoices+platform,say,your+own+way,"Ms Gillard said the WorkChoices platform said ""make your own way in the world; without the comfort of mateship; without the protections afforded by a compassionate society; against odds deliberately stacked against you."
28,17577,http://en.wikinews.org/wiki/Australian_government_introduces_%22Fair_Work%22_to_parliament,Australian_government_introduces_%22Fair_Work%22_to_parliament#ev70,the+workchoices+platform,say,your+own+way,"Ms Gillard said the WorkChoices platform said ""make your own way in the world; without the comfort of mateship; without the protections afforded by a compassionate society; against odds deliberately stacked against you."
29,17577,http://en.wikinews.org/wiki/Australian_government_introduces_%22Fair_Work%22_to_parliament,Australian_government_introduces_%22Fair_Work%22_to_parliament#ev65,the+workchoices+platform,make,your+own+way,"Ms Gillard said the WorkChoices platform said ""make your own way in the world; without the comfort of mateship; without the protections afforded by a compassionate society; against odds deliberately stacked against you."
0,17578,http://en.wikinews.org/wiki/Australian_government_hopes_to_establish_triage_by_phone,Australian_government_hopes_to_establish_triage_by_phone#ev13,by+registered+triage+nurses,man,theNationalHealthCallCentreNetwork,"A government source said that the National Health Call Centre Network would be manned by registered triage nurses 24-hours a day, 7-days a week."
1,17578,http://en.wikinews.org/wiki/Australian_government_hopes_to_establish_triage_by_phone,Australian_government_hopes_to_establish_triage_by_phone#ev15,triage+nurses,perform,the+description+given+by+the+patient,Triage nurses would perform a diagnosis over the phone based upon the description given by the patient.
2,17578,http://en.wikinews.org/wiki/Australian_government_hopes_to_establish_triage_by_phone,Australian_government_hopes_to_establish_triage_by_phone#ev17,by+the+patient,give,the+description+given+by+the+patient,Triage nurses would perform a diagnosis over the phone based upon the description given by the patient.
3,17578,http://en.wikinews.org/wiki/Australian_government_hopes_to_establish_triage_by_phone,Australian_government_hopes_to_establish_triage_by_phone#ev24,to+set+up,take,18+months,The service would take 18 months to set up.
4,17578,http://en.wikinews.org/wiki/Australian_government_hopes_to_establish_triage_by_phone,Australian_government_hopes_to_establish_triage_by_phone#ev12,18+months,set,the+service,The service will be ran from a centralised call centre and be managed by a private contractor.
5,17578,http://en.wikinews.org/wiki/Australian_government_hopes_to_establish_triage_by_phone,Australian_government_hopes_to_establish_triage_by_phone#ev12,18+months,set,the+service,The Australian federal government hopes to slash hospital emergency department waiting queues by setting up a 24-hour national medical hotline.
0,17819,http://en.wikinews.org/wiki/Australia_defeats_Ireland_37-15_in_rugby,Scotland_go_down_to_South_Africa_in_rugby#ev21,New_Zealand_national_rugby_union_team,defeat,Scotland_national_rugby_union_team,"Australia defeated Ireland 37 points to 15 at Subiaco Oval in Perth, Australia on Saturday in a rugby union test match."
1,17819,http://en.wikinews.org/wiki/Australia_defeats_Ireland_37-15_in_rugby,Australia_defeats_Ireland_37-15_in_rugby#ev70,Australia_national_rugby_union_team,lead,eight+points,Australia furthers its lead when Mortlock is successful with another penalty goal around five minutes before half time.
2,17819,http://en.wikinews.org/wiki/Australia_defeats_Ireland_37-15_in_rugby,Australia_defeats_Ireland_37-15_in_rugby#ev39,the+nations,enter,half+time,"The teams entered half time, with Australia in front, 11 points to three."
3,17819,http://en.wikinews.org/wiki/Australia_defeats_Ireland_37-15_in_rugby,Australia_defeats_Ireland_37-15_in_rugby#ev35,"Goode,_Virginia",miss,the+conversion,"Although the conversion is missed, Ireland has moved closer to Australia, with the score narrowed to 11 points to eight."
4,17819,http://en.wikinews.org/wiki/Australia_defeats_Ireland_37-15_in_rugby,South_Africa_defeat_Scotland_in_second_rugby_test#ev32,Australia_national_rugby_union_team,move,South_Africa_national_rugby_union_team,"Although the conversion is missed, Ireland has moved closer to Australia, with the score narrowed to 11 points to eight."
5,17819,http://en.wikinews.org/wiki/Australia_defeats_Ireland_37-15_in_rugby,France_defeat_South_Africa_36_-_26_in_rugby#ev50,a+penalty+goal,narrow,the+score,"Although the conversion is missed, Ireland has moved closer to Australia, with the score narrowed to 11 points to eight."
