,answer,question,text,uri
16,"['http://dbpedia.org/resource/Zinedine_Zidane', 'http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player#ev8', 'http://www.newsreader-project.eu/data/wikinews/non-entities/the+best+goalkeeper+award']","['http://dbpedia.org/resource/Zinedine_Zidane' '?'
 'http://www.newsreader-project.eu/data/wikinews/non-entities/the+best+goalkeeper+award']","The retiring French football star Zinedine Zidane has been awarded the 2006 Fifa World Cup's Golden Ball award. Zidane secured 2,012 votes, narrowly beating Italian captain Fabio Cannavaro, who secured 1,977. 

When Zidane headbutted Materazzi in the final match, it was expected that Zidane would not win the award because of the shameful incident. 

German striker Miroslav Klose won the Golden Shoe award for the most goals. Klose scored five goals in the tournament, besting the second highest goal scorer by two goals. Klose's strike partner Lukas Podolski, had won the best young player award of the tournament.

Italy's goalkeeper Gianluigi Buffon won the best goalkeeper award, while Portugal were named the most entertaining team in the tournament.",http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
17,"['http://dbpedia.org/resource/Miroslav_Klose', 'http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player#ev8', 'http://www.newsreader-project.eu/data/wikinews/non-entities/the+award']","['http://dbpedia.org/resource/Miroslav_Klose' '?'
 'http://www.newsreader-project.eu/data/wikinews/non-entities/the+award']","The retiring French football star Zinedine Zidane has been awarded the 2006 Fifa World Cup's Golden Ball award. Zidane secured 2,012 votes, narrowly beating Italian captain Fabio Cannavaro, who secured 1,977. 

When Zidane headbutted Materazzi in the final match, it was expected that Zidane would not win the award because of the shameful incident. 

German striker Miroslav Klose won the Golden Shoe award for the most goals. Klose scored five goals in the tournament, besting the second highest goal scorer by two goals. Klose's strike partner Lukas Podolski, had won the best young player award of the tournament.

Italy's goalkeeper Gianluigi Buffon won the best goalkeeper award, while Portugal were named the most entertaining team in the tournament.",http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
18,"['http://dbpedia.org/resource/Zinedine_Zidane', 'http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player#ev8', 'http://www.newsreader-project.eu/data/wikinews/non-entities/golden+shoe']","['http://dbpedia.org/resource/Zinedine_Zidane' '?'
 'http://www.newsreader-project.eu/data/wikinews/non-entities/golden+shoe']","The retiring French football star Zinedine Zidane has been awarded the 2006 Fifa World Cup's Golden Ball award. Zidane secured 2,012 votes, narrowly beating Italian captain Fabio Cannavaro, who secured 1,977. 

When Zidane headbutted Materazzi in the final match, it was expected that Zidane would not win the award because of the shameful incident. 

German striker Miroslav Klose won the Golden Shoe award for the most goals. Klose scored five goals in the tournament, besting the second highest goal scorer by two goals. Klose's strike partner Lukas Podolski, had won the best young player award of the tournament.

Italy's goalkeeper Gianluigi Buffon won the best goalkeeper award, while Portugal were named the most entertaining team in the tournament.",http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
19,"['http://dbpedia.org/resource/Miroslav_Klose', 'http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player#ev8', 'http://www.newsreader-project.eu/data/wikinews/non-entities/the+best+goalkeeper+award']","['http://dbpedia.org/resource/Miroslav_Klose' '?'
 'http://www.newsreader-project.eu/data/wikinews/non-entities/the+best+goalkeeper+award']","The retiring French football star Zinedine Zidane has been awarded the 2006 Fifa World Cup's Golden Ball award. Zidane secured 2,012 votes, narrowly beating Italian captain Fabio Cannavaro, who secured 1,977. 

When Zidane headbutted Materazzi in the final match, it was expected that Zidane would not win the award because of the shameful incident. 

German striker Miroslav Klose won the Golden Shoe award for the most goals. Klose scored five goals in the tournament, besting the second highest goal scorer by two goals. Klose's strike partner Lukas Podolski, had won the best young player award of the tournament.

Italy's goalkeeper Gianluigi Buffon won the best goalkeeper award, while Portugal were named the most entertaining team in the tournament.",http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
20,"['http://www.newsreader-project.eu/data/wikinews/non-entities/young+player', 'http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player#ev8', 'http://www.newsreader-project.eu/data/wikinews/non-entities/for+the+most+goals']","['http://www.newsreader-project.eu/data/wikinews/non-entities/young+player'
 '?'
 'http://www.newsreader-project.eu/data/wikinews/non-entities/for+the+most+goals']","The retiring French football star Zinedine Zidane has been awarded the 2006 Fifa World Cup's Golden Ball award. Zidane secured 2,012 votes, narrowly beating Italian captain Fabio Cannavaro, who secured 1,977. 

When Zidane headbutted Materazzi in the final match, it was expected that Zidane would not win the award because of the shameful incident. 

German striker Miroslav Klose won the Golden Shoe award for the most goals. Klose scored five goals in the tournament, besting the second highest goal scorer by two goals. Klose's strike partner Lukas Podolski, had won the best young player award of the tournament.

Italy's goalkeeper Gianluigi Buffon won the best goalkeeper award, while Portugal were named the most entertaining team in the tournament.",http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
21,"['http://www.newsreader-project.eu/data/wikinews/non-entities/golden+ball', 'http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player#ev8', 'http://www.newsreader-project.eu/data/wikinews/non-entities/fifa+world+cup+%27s']","['http://www.newsreader-project.eu/data/wikinews/non-entities/golden+ball'
 '?'
 'http://www.newsreader-project.eu/data/wikinews/non-entities/fifa+world+cup+%27s']","The retiring French football star Zinedine Zidane has been awarded the 2006 Fifa World Cup's Golden Ball award. Zidane secured 2,012 votes, narrowly beating Italian captain Fabio Cannavaro, who secured 1,977. 

When Zidane headbutted Materazzi in the final match, it was expected that Zidane would not win the award because of the shameful incident. 

German striker Miroslav Klose won the Golden Shoe award for the most goals. Klose scored five goals in the tournament, besting the second highest goal scorer by two goals. Klose's strike partner Lukas Podolski, had won the best young player award of the tournament.

Italy's goalkeeper Gianluigi Buffon won the best goalkeeper award, while Portugal were named the most entertaining team in the tournament.",http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
22,"['http://www.newsreader-project.eu/data/wikinews/non-entities/young+player', 'http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player#ev8', 'http://www.newsreader-project.eu/data/wikinews/non-entities/the+best+goalkeeper+award']","['http://www.newsreader-project.eu/data/wikinews/non-entities/young+player'
 '?'
 'http://www.newsreader-project.eu/data/wikinews/non-entities/the+best+goalkeeper+award']","The retiring French football star Zinedine Zidane has been awarded the 2006 Fifa World Cup's Golden Ball award. Zidane secured 2,012 votes, narrowly beating Italian captain Fabio Cannavaro, who secured 1,977. 

When Zidane headbutted Materazzi in the final match, it was expected that Zidane would not win the award because of the shameful incident. 

German striker Miroslav Klose won the Golden Shoe award for the most goals. Klose scored five goals in the tournament, besting the second highest goal scorer by two goals. Klose's strike partner Lukas Podolski, had won the best young player award of the tournament.

Italy's goalkeeper Gianluigi Buffon won the best goalkeeper award, while Portugal were named the most entertaining team in the tournament.",http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
23,"['http://dbpedia.org/resource/Zinedine_Zidane', 'http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player#ev8', 'http://www.newsreader-project.eu/data/wikinews/non-entities/the+award']","['http://dbpedia.org/resource/Zinedine_Zidane' '?'
 'http://www.newsreader-project.eu/data/wikinews/non-entities/the+award']","The retiring French football star Zinedine Zidane has been awarded the 2006 Fifa World Cup's Golden Ball award. Zidane secured 2,012 votes, narrowly beating Italian captain Fabio Cannavaro, who secured 1,977. 

When Zidane headbutted Materazzi in the final match, it was expected that Zidane would not win the award because of the shameful incident. 

German striker Miroslav Klose won the Golden Shoe award for the most goals. Klose scored five goals in the tournament, besting the second highest goal scorer by two goals. Klose's strike partner Lukas Podolski, had won the best young player award of the tournament.

Italy's goalkeeper Gianluigi Buffon won the best goalkeeper award, while Portugal were named the most entertaining team in the tournament.",http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
24,"['http://www.newsreader-project.eu/data/wikinews/non-entities/golden+ball', 'http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player#ev8', 'http://www.newsreader-project.eu/data/wikinews/non-entities/for+the+tournament+%27s+best+player']","['http://www.newsreader-project.eu/data/wikinews/non-entities/golden+ball'
 '?'
 'http://www.newsreader-project.eu/data/wikinews/non-entities/for+the+tournament+%27s+best+player']","The retiring French football star Zinedine Zidane has been awarded the 2006 Fifa World Cup's Golden Ball award. Zidane secured 2,012 votes, narrowly beating Italian captain Fabio Cannavaro, who secured 1,977. 

When Zidane headbutted Materazzi in the final match, it was expected that Zidane would not win the award because of the shameful incident. 

German striker Miroslav Klose won the Golden Shoe award for the most goals. Klose scored five goals in the tournament, besting the second highest goal scorer by two goals. Klose's strike partner Lukas Podolski, had won the best young player award of the tournament.

Italy's goalkeeper Gianluigi Buffon won the best goalkeeper award, while Portugal were named the most entertaining team in the tournament.",http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
25,"['http://dbpedia.org/resource/Gianluigi_Buffon', 'http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player#ev8', 'http://www.newsreader-project.eu/data/wikinews/non-entities/of+the+tournament']","['http://dbpedia.org/resource/Gianluigi_Buffon' '?'
 'http://www.newsreader-project.eu/data/wikinews/non-entities/of+the+tournament']","The retiring French football star Zinedine Zidane has been awarded the 2006 Fifa World Cup's Golden Ball award. Zidane secured 2,012 votes, narrowly beating Italian captain Fabio Cannavaro, who secured 1,977. 

When Zidane headbutted Materazzi in the final match, it was expected that Zidane would not win the award because of the shameful incident. 

German striker Miroslav Klose won the Golden Shoe award for the most goals. Klose scored five goals in the tournament, besting the second highest goal scorer by two goals. Klose's strike partner Lukas Podolski, had won the best young player award of the tournament.

Italy's goalkeeper Gianluigi Buffon won the best goalkeeper award, while Portugal were named the most entertaining team in the tournament.",http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
26,"['http://dbpedia.org/resource/Miroslav_Klose', 'http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player#ev8', 'http://www.newsreader-project.eu/data/wikinews/non-entities/for+the+most+goals']","['http://dbpedia.org/resource/Miroslav_Klose' '?'
 'http://www.newsreader-project.eu/data/wikinews/non-entities/for+the+most+goals']","The retiring French football star Zinedine Zidane has been awarded the 2006 Fifa World Cup's Golden Ball award. Zidane secured 2,012 votes, narrowly beating Italian captain Fabio Cannavaro, who secured 1,977. 

When Zidane headbutted Materazzi in the final match, it was expected that Zidane would not win the award because of the shameful incident. 

German striker Miroslav Klose won the Golden Shoe award for the most goals. Klose scored five goals in the tournament, besting the second highest goal scorer by two goals. Klose's strike partner Lukas Podolski, had won the best young player award of the tournament.

Italy's goalkeeper Gianluigi Buffon won the best goalkeeper award, while Portugal were named the most entertaining team in the tournament.",http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
27,"['http://dbpedia.org/resource/Zinedine_Zidane', 'http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player#ev8', 'http://www.newsreader-project.eu/data/wikinews/non-entities/fifa+world+cup+%27s']","['http://dbpedia.org/resource/Zinedine_Zidane' '?'
 'http://www.newsreader-project.eu/data/wikinews/non-entities/fifa+world+cup+%27s']","The retiring French football star Zinedine Zidane has been awarded the 2006 Fifa World Cup's Golden Ball award. Zidane secured 2,012 votes, narrowly beating Italian captain Fabio Cannavaro, who secured 1,977. 

When Zidane headbutted Materazzi in the final match, it was expected that Zidane would not win the award because of the shameful incident. 

German striker Miroslav Klose won the Golden Shoe award for the most goals. Klose scored five goals in the tournament, besting the second highest goal scorer by two goals. Klose's strike partner Lukas Podolski, had won the best young player award of the tournament.

Italy's goalkeeper Gianluigi Buffon won the best goalkeeper award, while Portugal were named the most entertaining team in the tournament.",http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
28,"['http://dbpedia.org/resource/Miroslav_Klose', 'http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player#ev8', 'http://www.newsreader-project.eu/data/wikinews/non-entities/of+the+tournament']","['http://dbpedia.org/resource/Miroslav_Klose' '?'
 'http://www.newsreader-project.eu/data/wikinews/non-entities/of+the+tournament']","The retiring French football star Zinedine Zidane has been awarded the 2006 Fifa World Cup's Golden Ball award. Zidane secured 2,012 votes, narrowly beating Italian captain Fabio Cannavaro, who secured 1,977. 

When Zidane headbutted Materazzi in the final match, it was expected that Zidane would not win the award because of the shameful incident. 

German striker Miroslav Klose won the Golden Shoe award for the most goals. Klose scored five goals in the tournament, besting the second highest goal scorer by two goals. Klose's strike partner Lukas Podolski, had won the best young player award of the tournament.

Italy's goalkeeper Gianluigi Buffon won the best goalkeeper award, while Portugal were named the most entertaining team in the tournament.",http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
29,"['http://dbpedia.org/resource/Gianluigi_Buffon', 'http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player#ev8', 'http://www.newsreader-project.eu/data/wikinews/non-entities/golden+shoe']","['http://dbpedia.org/resource/Gianluigi_Buffon' '?'
 'http://www.newsreader-project.eu/data/wikinews/non-entities/golden+shoe']","The retiring French football star Zinedine Zidane has been awarded the 2006 Fifa World Cup's Golden Ball award. Zidane secured 2,012 votes, narrowly beating Italian captain Fabio Cannavaro, who secured 1,977. 

When Zidane headbutted Materazzi in the final match, it was expected that Zidane would not win the award because of the shameful incident. 

German striker Miroslav Klose won the Golden Shoe award for the most goals. Klose scored five goals in the tournament, besting the second highest goal scorer by two goals. Klose's strike partner Lukas Podolski, had won the best young player award of the tournament.

Italy's goalkeeper Gianluigi Buffon won the best goalkeeper award, while Portugal were named the most entertaining team in the tournament.",http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
30,"['http://www.newsreader-project.eu/data/wikinews/non-entities/golden+ball', 'http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player#ev8', 'http://www.newsreader-project.eu/data/wikinews/non-entities/the+best+goalkeeper+award']","['http://www.newsreader-project.eu/data/wikinews/non-entities/golden+ball'
 '?'
 'http://www.newsreader-project.eu/data/wikinews/non-entities/the+best+goalkeeper+award']","The retiring French football star Zinedine Zidane has been awarded the 2006 Fifa World Cup's Golden Ball award. Zidane secured 2,012 votes, narrowly beating Italian captain Fabio Cannavaro, who secured 1,977. 

When Zidane headbutted Materazzi in the final match, it was expected that Zidane would not win the award because of the shameful incident. 

German striker Miroslav Klose won the Golden Shoe award for the most goals. Klose scored five goals in the tournament, besting the second highest goal scorer by two goals. Klose's strike partner Lukas Podolski, had won the best young player award of the tournament.

Italy's goalkeeper Gianluigi Buffon won the best goalkeeper award, while Portugal were named the most entertaining team in the tournament.",http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
31,"['http://www.newsreader-project.eu/data/wikinews/non-entities/young+player', 'http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player#ev8', 'http://www.newsreader-project.eu/data/wikinews/non-entities/of+the+tournament']","['http://www.newsreader-project.eu/data/wikinews/non-entities/young+player'
 '?'
 'http://www.newsreader-project.eu/data/wikinews/non-entities/of+the+tournament']","The retiring French football star Zinedine Zidane has been awarded the 2006 Fifa World Cup's Golden Ball award. Zidane secured 2,012 votes, narrowly beating Italian captain Fabio Cannavaro, who secured 1,977. 

When Zidane headbutted Materazzi in the final match, it was expected that Zidane would not win the award because of the shameful incident. 

German striker Miroslav Klose won the Golden Shoe award for the most goals. Klose scored five goals in the tournament, besting the second highest goal scorer by two goals. Klose's strike partner Lukas Podolski, had won the best young player award of the tournament.

Italy's goalkeeper Gianluigi Buffon won the best goalkeeper award, while Portugal were named the most entertaining team in the tournament.",http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
32,"['http://dbpedia.org/resource/Zinedine_Zidane', 'http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player#ev8', 'http://www.newsreader-project.eu/data/wikinews/non-entities/for+the+tournament+%27s+best+player']","['http://dbpedia.org/resource/Zinedine_Zidane' '?'
 'http://www.newsreader-project.eu/data/wikinews/non-entities/for+the+tournament+%27s+best+player']","The retiring French football star Zinedine Zidane has been awarded the 2006 Fifa World Cup's Golden Ball award. Zidane secured 2,012 votes, narrowly beating Italian captain Fabio Cannavaro, who secured 1,977. 

When Zidane headbutted Materazzi in the final match, it was expected that Zidane would not win the award because of the shameful incident. 

German striker Miroslav Klose won the Golden Shoe award for the most goals. Klose scored five goals in the tournament, besting the second highest goal scorer by two goals. Klose's strike partner Lukas Podolski, had won the best young player award of the tournament.

Italy's goalkeeper Gianluigi Buffon won the best goalkeeper award, while Portugal were named the most entertaining team in the tournament.",http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
33,"['http://www.newsreader-project.eu/data/wikinews/non-entities/golden+ball', 'http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player#ev8', 'http://www.newsreader-project.eu/data/wikinews/non-entities/for+the+most+goals']","['http://www.newsreader-project.eu/data/wikinews/non-entities/golden+ball'
 '?'
 'http://www.newsreader-project.eu/data/wikinews/non-entities/for+the+most+goals']","The retiring French football star Zinedine Zidane has been awarded the 2006 Fifa World Cup's Golden Ball award. Zidane secured 2,012 votes, narrowly beating Italian captain Fabio Cannavaro, who secured 1,977. 

When Zidane headbutted Materazzi in the final match, it was expected that Zidane would not win the award because of the shameful incident. 

German striker Miroslav Klose won the Golden Shoe award for the most goals. Klose scored five goals in the tournament, besting the second highest goal scorer by two goals. Klose's strike partner Lukas Podolski, had won the best young player award of the tournament.

Italy's goalkeeper Gianluigi Buffon won the best goalkeeper award, while Portugal were named the most entertaining team in the tournament.",http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
34,"['http://dbpedia.org/resource/Gianluigi_Buffon', 'http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player#ev8', 'http://www.newsreader-project.eu/data/wikinews/non-entities/the+award']","['http://dbpedia.org/resource/Gianluigi_Buffon' '?'
 'http://www.newsreader-project.eu/data/wikinews/non-entities/the+award']","The retiring French football star Zinedine Zidane has been awarded the 2006 Fifa World Cup's Golden Ball award. Zidane secured 2,012 votes, narrowly beating Italian captain Fabio Cannavaro, who secured 1,977. 

When Zidane headbutted Materazzi in the final match, it was expected that Zidane would not win the award because of the shameful incident. 

German striker Miroslav Klose won the Golden Shoe award for the most goals. Klose scored five goals in the tournament, besting the second highest goal scorer by two goals. Klose's strike partner Lukas Podolski, had won the best young player award of the tournament.

Italy's goalkeeper Gianluigi Buffon won the best goalkeeper award, while Portugal were named the most entertaining team in the tournament.",http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
35,"['http://www.newsreader-project.eu/data/wikinews/non-entities/young+player', 'http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player#ev8', 'http://www.newsreader-project.eu/data/wikinews/non-entities/fifa+world+cup+%27s']","['http://www.newsreader-project.eu/data/wikinews/non-entities/young+player'
 '?'
 'http://www.newsreader-project.eu/data/wikinews/non-entities/fifa+world+cup+%27s']","The retiring French football star Zinedine Zidane has been awarded the 2006 Fifa World Cup's Golden Ball award. Zidane secured 2,012 votes, narrowly beating Italian captain Fabio Cannavaro, who secured 1,977. 

When Zidane headbutted Materazzi in the final match, it was expected that Zidane would not win the award because of the shameful incident. 

German striker Miroslav Klose won the Golden Shoe award for the most goals. Klose scored five goals in the tournament, besting the second highest goal scorer by two goals. Klose's strike partner Lukas Podolski, had won the best young player award of the tournament.

Italy's goalkeeper Gianluigi Buffon won the best goalkeeper award, while Portugal were named the most entertaining team in the tournament.",http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
36,"['http://www.newsreader-project.eu/data/wikinews/non-entities/golden+ball', 'http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player#ev8', 'http://www.newsreader-project.eu/data/wikinews/non-entities/golden+shoe']","['http://www.newsreader-project.eu/data/wikinews/non-entities/golden+ball'
 '?'
 'http://www.newsreader-project.eu/data/wikinews/non-entities/golden+shoe']","The retiring French football star Zinedine Zidane has been awarded the 2006 Fifa World Cup's Golden Ball award. Zidane secured 2,012 votes, narrowly beating Italian captain Fabio Cannavaro, who secured 1,977. 

When Zidane headbutted Materazzi in the final match, it was expected that Zidane would not win the award because of the shameful incident. 

German striker Miroslav Klose won the Golden Shoe award for the most goals. Klose scored five goals in the tournament, besting the second highest goal scorer by two goals. Klose's strike partner Lukas Podolski, had won the best young player award of the tournament.

Italy's goalkeeper Gianluigi Buffon won the best goalkeeper award, while Portugal were named the most entertaining team in the tournament.",http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
37,"['http://www.newsreader-project.eu/data/wikinews/non-entities/young+player', 'http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player#ev8', 'http://www.newsreader-project.eu/data/wikinews/non-entities/for+the+tournament+%27s+best+player']","['http://www.newsreader-project.eu/data/wikinews/non-entities/young+player'
 '?'
 'http://www.newsreader-project.eu/data/wikinews/non-entities/for+the+tournament+%27s+best+player']","The retiring French football star Zinedine Zidane has been awarded the 2006 Fifa World Cup's Golden Ball award. Zidane secured 2,012 votes, narrowly beating Italian captain Fabio Cannavaro, who secured 1,977. 

When Zidane headbutted Materazzi in the final match, it was expected that Zidane would not win the award because of the shameful incident. 

German striker Miroslav Klose won the Golden Shoe award for the most goals. Klose scored five goals in the tournament, besting the second highest goal scorer by two goals. Klose's strike partner Lukas Podolski, had won the best young player award of the tournament.

Italy's goalkeeper Gianluigi Buffon won the best goalkeeper award, while Portugal were named the most entertaining team in the tournament.",http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
38,"['http://dbpedia.org/resource/Miroslav_Klose', 'http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player#ev8', 'http://www.newsreader-project.eu/data/wikinews/non-entities/fifa+world+cup+%27s']","['http://dbpedia.org/resource/Miroslav_Klose' '?'
 'http://www.newsreader-project.eu/data/wikinews/non-entities/fifa+world+cup+%27s']","The retiring French football star Zinedine Zidane has been awarded the 2006 Fifa World Cup's Golden Ball award. Zidane secured 2,012 votes, narrowly beating Italian captain Fabio Cannavaro, who secured 1,977. 

When Zidane headbutted Materazzi in the final match, it was expected that Zidane would not win the award because of the shameful incident. 

German striker Miroslav Klose won the Golden Shoe award for the most goals. Klose scored five goals in the tournament, besting the second highest goal scorer by two goals. Klose's strike partner Lukas Podolski, had won the best young player award of the tournament.

Italy's goalkeeper Gianluigi Buffon won the best goalkeeper award, while Portugal were named the most entertaining team in the tournament.",http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
39,"['http://dbpedia.org/resource/Gianluigi_Buffon', 'http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player#ev8', 'http://www.newsreader-project.eu/data/wikinews/non-entities/for+the+most+goals']","['http://dbpedia.org/resource/Gianluigi_Buffon' '?'
 'http://www.newsreader-project.eu/data/wikinews/non-entities/for+the+most+goals']","The retiring French football star Zinedine Zidane has been awarded the 2006 Fifa World Cup's Golden Ball award. Zidane secured 2,012 votes, narrowly beating Italian captain Fabio Cannavaro, who secured 1,977. 

When Zidane headbutted Materazzi in the final match, it was expected that Zidane would not win the award because of the shameful incident. 

German striker Miroslav Klose won the Golden Shoe award for the most goals. Klose scored five goals in the tournament, besting the second highest goal scorer by two goals. Klose's strike partner Lukas Podolski, had won the best young player award of the tournament.

Italy's goalkeeper Gianluigi Buffon won the best goalkeeper award, while Portugal were named the most entertaining team in the tournament.",http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
40,"['http://dbpedia.org/resource/Miroslav_Klose', 'http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player#ev8', 'http://www.newsreader-project.eu/data/wikinews/non-entities/for+the+tournament+%27s+best+player']","['http://dbpedia.org/resource/Miroslav_Klose' '?'
 'http://www.newsreader-project.eu/data/wikinews/non-entities/for+the+tournament+%27s+best+player']","The retiring French football star Zinedine Zidane has been awarded the 2006 Fifa World Cup's Golden Ball award. Zidane secured 2,012 votes, narrowly beating Italian captain Fabio Cannavaro, who secured 1,977. 

When Zidane headbutted Materazzi in the final match, it was expected that Zidane would not win the award because of the shameful incident. 

German striker Miroslav Klose won the Golden Shoe award for the most goals. Klose scored five goals in the tournament, besting the second highest goal scorer by two goals. Klose's strike partner Lukas Podolski, had won the best young player award of the tournament.

Italy's goalkeeper Gianluigi Buffon won the best goalkeeper award, while Portugal were named the most entertaining team in the tournament.",http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
41,"['http://dbpedia.org/resource/Zinedine_Zidane', 'http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player#ev8', 'http://www.newsreader-project.eu/data/wikinews/non-entities/of+the+tournament']","['http://dbpedia.org/resource/Zinedine_Zidane' '?'
 'http://www.newsreader-project.eu/data/wikinews/non-entities/of+the+tournament']","The retiring French football star Zinedine Zidane has been awarded the 2006 Fifa World Cup's Golden Ball award. Zidane secured 2,012 votes, narrowly beating Italian captain Fabio Cannavaro, who secured 1,977. 

When Zidane headbutted Materazzi in the final match, it was expected that Zidane would not win the award because of the shameful incident. 

German striker Miroslav Klose won the Golden Shoe award for the most goals. Klose scored five goals in the tournament, besting the second highest goal scorer by two goals. Klose's strike partner Lukas Podolski, had won the best young player award of the tournament.

Italy's goalkeeper Gianluigi Buffon won the best goalkeeper award, while Portugal were named the most entertaining team in the tournament.",http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
42,"['http://dbpedia.org/resource/Gianluigi_Buffon', 'http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player#ev8', 'http://www.newsreader-project.eu/data/wikinews/non-entities/the+best+goalkeeper+award']","['http://dbpedia.org/resource/Gianluigi_Buffon' '?'
 'http://www.newsreader-project.eu/data/wikinews/non-entities/the+best+goalkeeper+award']","The retiring French football star Zinedine Zidane has been awarded the 2006 Fifa World Cup's Golden Ball award. Zidane secured 2,012 votes, narrowly beating Italian captain Fabio Cannavaro, who secured 1,977. 

When Zidane headbutted Materazzi in the final match, it was expected that Zidane would not win the award because of the shameful incident. 

German striker Miroslav Klose won the Golden Shoe award for the most goals. Klose scored five goals in the tournament, besting the second highest goal scorer by two goals. Klose's strike partner Lukas Podolski, had won the best young player award of the tournament.

Italy's goalkeeper Gianluigi Buffon won the best goalkeeper award, while Portugal were named the most entertaining team in the tournament.",http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
43,"['http://www.newsreader-project.eu/data/wikinews/non-entities/golden+ball', 'http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player#ev8', 'http://www.newsreader-project.eu/data/wikinews/non-entities/the+award']","['http://www.newsreader-project.eu/data/wikinews/non-entities/golden+ball'
 '?'
 'http://www.newsreader-project.eu/data/wikinews/non-entities/the+award']","The retiring French football star Zinedine Zidane has been awarded the 2006 Fifa World Cup's Golden Ball award. Zidane secured 2,012 votes, narrowly beating Italian captain Fabio Cannavaro, who secured 1,977. 

When Zidane headbutted Materazzi in the final match, it was expected that Zidane would not win the award because of the shameful incident. 

German striker Miroslav Klose won the Golden Shoe award for the most goals. Klose scored five goals in the tournament, besting the second highest goal scorer by two goals. Klose's strike partner Lukas Podolski, had won the best young player award of the tournament.

Italy's goalkeeper Gianluigi Buffon won the best goalkeeper award, while Portugal were named the most entertaining team in the tournament.",http://en.wikinews.org/wiki/Zinedine_Zidane_named_the_best_player
